 Variables = "X", "Y", "Z"
Zone i=   31 j=   41 f=point
-0.48634E+00   0.66275E-02  -0.36010E-01
-0.48495E+00   0.65984E-02  -0.36101E-01
-0.48350E+00   0.65716E-02  -0.36188E-01
-0.48199E+00   0.65481E-02  -0.36268E-01
-0.48041E+00   0.65292E-02  -0.36341E-01
-0.47878E+00   0.65135E-02  -0.36407E-01
-0.47708E+00   0.64983E-02  -0.36472E-01
-0.47531E+00   0.64897E-02  -0.36527E-01
-0.47347E+00   0.65007E-02  -0.36555E-01
-0.47155E+00   0.65243E-02  -0.36567E-01
-0.46956E+00   0.65460E-02  -0.36587E-01
-0.46749E+00   0.65691E-02  -0.36612E-01
-0.46534E+00   0.65983E-02  -0.36639E-01
-0.46310E+00   0.66333E-02  -0.36674E-01
-0.46077E+00   0.66737E-02  -0.36714E-01
-0.45835E+00   0.67220E-02  -0.36757E-01
-0.45583E+00   0.67816E-02  -0.36805E-01
-0.45322E+00   0.68523E-02  -0.36859E-01
-0.45049E+00   0.69372E-02  -0.36919E-01
-0.44766E+00   0.70388E-02  -0.36985E-01
-0.44472E+00   0.71595E-02  -0.37059E-01
-0.44166E+00   0.72993E-02  -0.37145E-01
-0.43848E+00   0.74575E-02  -0.37240E-01
-0.43517E+00   0.76389E-02  -0.37349E-01
-0.43173E+00   0.78424E-02  -0.37471E-01
-0.42815E+00   0.80664E-02  -0.37609E-01
-0.42444E+00   0.83141E-02  -0.37765E-01
-0.42057E+00   0.85883E-02  -0.37936E-01
-0.41656E+00   0.88855E-02  -0.38128E-01
-0.41238E+00   0.92060E-02  -0.38345E-01
-0.40804E+00   0.95501E-02  -0.38591E-01
-0.40352E+00   0.99157E-02  -0.38866E-01
-0.39883E+00   0.10302E-01  -0.39166E-01
-0.39395E+00   0.10714E-01  -0.39490E-01
-0.38888E+00   0.11144E-01  -0.39836E-01
-0.38360E+00   0.11591E-01  -0.40203E-01
-0.37812E+00   0.12047E-01  -0.40590E-01
-0.37241E+00   0.12510E-01  -0.40996E-01
-0.36647E+00   0.12967E-01  -0.41414E-01
-0.36029E+00   0.13417E-01  -0.41845E-01
-0.35387E+00   0.13845E-01  -0.42277E-01
-0.34718E+00   0.14244E-01  -0.42702E-01
-0.34021E+00   0.14613E-01  -0.43113E-01
-0.33297E+00   0.14963E-01  -0.43513E-01
-0.32543E+00   0.15297E-01  -0.43902E-01
-0.31759E+00   0.15624E-01  -0.44284E-01
-0.30944E+00   0.15948E-01  -0.44657E-01
-0.30096E+00   0.16268E-01  -0.45025E-01
-0.29213E+00   0.16584E-01  -0.45371E-01
-0.28295E+00   0.16891E-01  -0.45690E-01
-0.27340E+00   0.17190E-01  -0.45977E-01
-0.26347E+00   0.17483E-01  -0.46245E-01
-0.25314E+00   0.17767E-01  -0.46495E-01
-0.24240E+00   0.18041E-01  -0.46719E-01
-0.23122E+00   0.18304E-01  -0.46864E-01
-0.21959E+00   0.18560E-01  -0.46926E-01
-0.20750E+00   0.18813E-01  -0.46954E-01
-0.19493E+00   0.19063E-01  -0.46957E-01
-0.18185E+00   0.19305E-01  -0.46957E-01
-0.16825E+00   0.19541E-01  -0.46957E-01
-0.15410E+00   0.19774E-01  -0.46957E-01
-0.13939E+00   0.20012E-01  -0.46957E-01
-0.12409E+00   0.20252E-01  -0.46957E-01
-0.10817E+00   0.20491E-01  -0.46957E-01
-0.91624E-01   0.20719E-01  -0.46957E-01
-0.74412E-01   0.20930E-01  -0.46957E-01
-0.56512E-01   0.21117E-01  -0.46957E-01
-0.37894E-01   0.21260E-01  -0.46957E-01
-0.18532E-01   0.21342E-01  -0.46957E-01
 0.16050E-02   0.21374E-01  -0.46957E-01
-0.49764E+00   0.74055E-02  -0.33930E-01
-0.49670E+00   0.73841E-02  -0.34029E-01
-0.49572E+00   0.73617E-02  -0.34132E-01
-0.49471E+00   0.73381E-02  -0.34237E-01
-0.49365E+00   0.73129E-02  -0.34343E-01
-0.49255E+00   0.72863E-02  -0.34449E-01
-0.49140E+00   0.72588E-02  -0.34555E-01
-0.49021E+00   0.72308E-02  -0.34657E-01
-0.48897E+00   0.72028E-02  -0.34757E-01
-0.48768E+00   0.71749E-02  -0.34854E-01
-0.48634E+00   0.71476E-02  -0.34949E-01
-0.48494E+00   0.71210E-02  -0.35041E-01
-0.48349E+00   0.70956E-02  -0.35128E-01
-0.48198E+00   0.70730E-02  -0.35208E-01
-0.48041E+00   0.70555E-02  -0.35281E-01
-0.47877E+00   0.70419E-02  -0.35347E-01
-0.47707E+00   0.70283E-02  -0.35411E-01
-0.47530E+00   0.70201E-02  -0.35465E-01
-0.47346E+00   0.70295E-02  -0.35491E-01
-0.47155E+00   0.70518E-02  -0.35502E-01
-0.46956E+00   0.70751E-02  -0.35522E-01
-0.46749E+00   0.70997E-02  -0.35547E-01
-0.46533E+00   0.71287E-02  -0.35574E-01
-0.46309E+00   0.71642E-02  -0.35608E-01
-0.46077E+00   0.72065E-02  -0.35648E-01
-0.45834E+00   0.72580E-02  -0.35692E-01
-0.45583E+00   0.73219E-02  -0.35741E-01
-0.45321E+00   0.73982E-02  -0.35796E-01
-0.45048E+00   0.74914E-02  -0.35858E-01
-0.44765E+00   0.76020E-02  -0.35926E-01
-0.44471E+00   0.77295E-02  -0.36000E-01
-0.44165E+00   0.78766E-02  -0.36085E-01
-0.43847E+00   0.80479E-02  -0.36183E-01
-0.43516E+00   0.82406E-02  -0.36292E-01
-0.43172E+00   0.84535E-02  -0.36413E-01
-0.42814E+00   0.86938E-02  -0.36552E-01
-0.42443E+00   0.89567E-02  -0.36708E-01
-0.42056E+00   0.92447E-02  -0.36879E-01
-0.41654E+00   0.95587E-02  -0.37071E-01
-0.41237E+00   0.98964E-02  -0.37288E-01
-0.40803E+00   0.10261E-01  -0.37536E-01
-0.40351E+00   0.10649E-01  -0.37812E-01
-0.39882E+00   0.11065E-01  -0.38118E-01
-0.39395E+00   0.11509E-01  -0.38450E-01
-0.38888E+00   0.11975E-01  -0.38805E-01
-0.38360E+00   0.12460E-01  -0.39184E-01
-0.37812E+00   0.12960E-01  -0.39587E-01
-0.37242E+00   0.13470E-01  -0.40014E-01
-0.36648E+00   0.13980E-01  -0.40459E-01
-0.36031E+00   0.14485E-01  -0.40922E-01
-0.35389E+00   0.14973E-01  -0.41395E-01
-0.34721E+00   0.15437E-01  -0.41874E-01
-0.34025E+00   0.15871E-01  -0.42345E-01
-0.33301E+00   0.16278E-01  -0.42801E-01
-0.32548E+00   0.16664E-01  -0.43245E-01
-0.31764E+00   0.17039E-01  -0.43676E-01
-0.30949E+00   0.17408E-01  -0.44095E-01
-0.30101E+00   0.17768E-01  -0.44504E-01
-0.29218E+00   0.18128E-01  -0.44905E-01
-0.28300E+00   0.18477E-01  -0.45278E-01
-0.27346E+00   0.18814E-01  -0.45619E-01
-0.26352E+00   0.19144E-01  -0.45938E-01
-0.25319E+00   0.19462E-01  -0.46242E-01
-0.24245E+00   0.19769E-01  -0.46527E-01
-0.23127E+00   0.20063E-01  -0.46734E-01
-0.21964E+00   0.20347E-01  -0.46850E-01
-0.20755E+00   0.20626E-01  -0.46921E-01
-0.19497E+00   0.20900E-01  -0.46956E-01
-0.18189E+00   0.21166E-01  -0.46957E-01
-0.16829E+00   0.21425E-01  -0.46957E-01
-0.15414E+00   0.21681E-01  -0.46957E-01
-0.13942E+00   0.21942E-01  -0.46957E-01
-0.12412E+00   0.22205E-01  -0.46957E-01
-0.10820E+00   0.22467E-01  -0.46957E-01
-0.91647E-01   0.22717E-01  -0.46957E-01
-0.74431E-01   0.22949E-01  -0.46957E-01
-0.56526E-01   0.23154E-01  -0.46957E-01
-0.37904E-01   0.23310E-01  -0.46957E-01
-0.18537E-01   0.23401E-01  -0.46957E-01
 0.16050E-02   0.23435E-01  -0.46957E-01
-0.49764E+00   0.78764E-02  -0.32832E-01
-0.49670E+00   0.78560E-02  -0.32932E-01
-0.49572E+00   0.78346E-02  -0.33036E-01
-0.49470E+00   0.78120E-02  -0.33142E-01
-0.49365E+00   0.77878E-02  -0.33249E-01
-0.49255E+00   0.77624E-02  -0.33356E-01
-0.49140E+00   0.77366E-02  -0.33462E-01
-0.49021E+00   0.77114E-02  -0.33566E-01
-0.48897E+00   0.76869E-02  -0.33667E-01
-0.48768E+00   0.76627E-02  -0.33765E-01
-0.48634E+00   0.76383E-02  -0.33861E-01
-0.48494E+00   0.76145E-02  -0.33954E-01
-0.48349E+00   0.75924E-02  -0.34042E-01
-0.48198E+00   0.75734E-02  -0.34123E-01
-0.48041E+00   0.75585E-02  -0.34196E-01
-0.47877E+00   0.75466E-02  -0.34262E-01
-0.47707E+00   0.75351E-02  -0.34326E-01
-0.47530E+00   0.75291E-02  -0.34379E-01
-0.47346E+00   0.75395E-02  -0.34405E-01
-0.47154E+00   0.75608E-02  -0.34415E-01
-0.46955E+00   0.75820E-02  -0.34433E-01
-0.46748E+00   0.76071E-02  -0.34458E-01
-0.46533E+00   0.76388E-02  -0.34486E-01
-0.46309E+00   0.76742E-02  -0.34519E-01
-0.46076E+00   0.77170E-02  -0.34559E-01
-0.45833E+00   0.77712E-02  -0.34603E-01
-0.45581E+00   0.78387E-02  -0.34653E-01
-0.45320E+00   0.79211E-02  -0.34709E-01
-0.45047E+00   0.80195E-02  -0.34771E-01
-0.44764E+00   0.81380E-02  -0.34839E-01
-0.44470E+00   0.82783E-02  -0.34916E-01
-0.44164E+00   0.84382E-02  -0.35003E-01
-0.43845E+00   0.86206E-02  -0.35102E-01
-0.43514E+00   0.88284E-02  -0.35213E-01
-0.43171E+00   0.90595E-02  -0.35337E-01
-0.42813E+00   0.93122E-02  -0.35476E-01
-0.42441E+00   0.95865E-02  -0.35630E-01
-0.42055E+00   0.98878E-02  -0.35799E-01
-0.41653E+00   0.10214E-01  -0.35988E-01
-0.41235E+00   0.10566E-01  -0.36202E-01
-0.40801E+00   0.10945E-01  -0.36447E-01
-0.40350E+00   0.11354E-01  -0.36723E-01
-0.39881E+00   0.11796E-01  -0.37032E-01
-0.39394E+00   0.12267E-01  -0.37366E-01
-0.38887E+00   0.12769E-01  -0.37730E-01
-0.38360E+00   0.13297E-01  -0.38121E-01
-0.37812E+00   0.13841E-01  -0.38538E-01
-0.37242E+00   0.14396E-01  -0.38981E-01
-0.36649E+00   0.14956E-01  -0.39447E-01
-0.36033E+00   0.15516E-01  -0.39937E-01
-0.35391E+00   0.16064E-01  -0.40446E-01
-0.34723E+00   0.16591E-01  -0.40968E-01
-0.34028E+00   0.17087E-01  -0.41487E-01
-0.33305E+00   0.17559E-01  -0.42002E-01
-0.32552E+00   0.18007E-01  -0.42507E-01
-0.31769E+00   0.18434E-01  -0.42987E-01
-0.30954E+00   0.18854E-01  -0.43459E-01
-0.30106E+00   0.19262E-01  -0.43921E-01
-0.29224E+00   0.19667E-01  -0.44374E-01
-0.28306E+00   0.20061E-01  -0.44802E-01
-0.27351E+00   0.20441E-01  -0.45203E-01
-0.26358E+00   0.20810E-01  -0.45576E-01
-0.25325E+00   0.21165E-01  -0.45930E-01
-0.24250E+00   0.21507E-01  -0.46267E-01
-0.23133E+00   0.21833E-01  -0.46535E-01
-0.21970E+00   0.22148E-01  -0.46713E-01
-0.20760E+00   0.22456E-01  -0.46840E-01
-0.19502E+00   0.22756E-01  -0.46927E-01
-0.18194E+00   0.23045E-01  -0.46957E-01
-0.16833E+00   0.23328E-01  -0.46957E-01
-0.15418E+00   0.23606E-01  -0.46957E-01
-0.13946E+00   0.23891E-01  -0.46957E-01
-0.12415E+00   0.24177E-01  -0.46957E-01
-0.10823E+00   0.24463E-01  -0.46957E-01
-0.91671E-01   0.24736E-01  -0.46957E-01
-0.74451E-01   0.24988E-01  -0.46957E-01
-0.56541E-01   0.25211E-01  -0.46957E-01
-0.37915E-01   0.25381E-01  -0.46957E-01
-0.18542E-01   0.25480E-01  -0.46957E-01
 0.16050E-02   0.25518E-01  -0.46957E-01
-0.49764E+00   0.83254E-02  -0.31712E-01
-0.49670E+00   0.83070E-02  -0.31814E-01
-0.49572E+00   0.82877E-02  -0.31919E-01
-0.49470E+00   0.82670E-02  -0.32026E-01
-0.49365E+00   0.82448E-02  -0.32134E-01
-0.49255E+00   0.82211E-02  -0.32242E-01
-0.49140E+00   0.81966E-02  -0.32349E-01
-0.49021E+00   0.81723E-02  -0.32453E-01
-0.48897E+00   0.81483E-02  -0.32554E-01
-0.48768E+00   0.81245E-02  -0.32652E-01
-0.48634E+00   0.81009E-02  -0.32748E-01
-0.48494E+00   0.80788E-02  -0.32841E-01
-0.48349E+00   0.80598E-02  -0.32930E-01
-0.48197E+00   0.80441E-02  -0.33012E-01
-0.48040E+00   0.80303E-02  -0.33085E-01
-0.47876E+00   0.80182E-02  -0.33150E-01
-0.47706E+00   0.80091E-02  -0.33213E-01
-0.47529E+00   0.80079E-02  -0.33267E-01
-0.47345E+00   0.80213E-02  -0.33293E-01
-0.47153E+00   0.80436E-02  -0.33303E-01
-0.46954E+00   0.80654E-02  -0.33321E-01
-0.46747E+00   0.80900E-02  -0.33345E-01
-0.46532E+00   0.81208E-02  -0.33371E-01
-0.46308E+00   0.81581E-02  -0.33406E-01
-0.46075E+00   0.82040E-02  -0.33446E-01
-0.45832E+00   0.82614E-02  -0.33490E-01
-0.45580E+00   0.83321E-02  -0.33540E-01
-0.45318E+00   0.84163E-02  -0.33595E-01
-0.45046E+00   0.85205E-02  -0.33657E-01
-0.44763E+00   0.86503E-02  -0.33728E-01
-0.44468E+00   0.88039E-02  -0.33808E-01
-0.44162E+00   0.89784E-02  -0.33897E-01
-0.43844E+00   0.91748E-02  -0.33998E-01
-0.43513E+00   0.93964E-02  -0.34110E-01
-0.43169E+00   0.96424E-02  -0.34235E-01
-0.42812E+00   0.99076E-02  -0.34373E-01
-0.42440E+00   0.10195E-01  -0.34525E-01
-0.42053E+00   0.10507E-01  -0.34690E-01
-0.41652E+00   0.10842E-01  -0.34875E-01
-0.41234E+00   0.11207E-01  -0.35085E-01
-0.40800E+00   0.11600E-01  -0.35325E-01
-0.40349E+00   0.12027E-01  -0.35599E-01
-0.39880E+00   0.12488E-01  -0.35905E-01
-0.39392E+00   0.12990E-01  -0.36243E-01
-0.38886E+00   0.13524E-01  -0.36610E-01
-0.38359E+00   0.14089E-01  -0.37008E-01
-0.37812E+00   0.14678E-01  -0.37437E-01
-0.37242E+00   0.15281E-01  -0.37895E-01
-0.36650E+00   0.15894E-01  -0.38380E-01
-0.36034E+00   0.16510E-01  -0.38895E-01
-0.35392E+00   0.17114E-01  -0.39431E-01
-0.34725E+00   0.17702E-01  -0.39987E-01
-0.34031E+00   0.18264E-01  -0.40551E-01
-0.33308E+00   0.18804E-01  -0.41121E-01
-0.32556E+00   0.19313E-01  -0.41674E-01
-0.31773E+00   0.19804E-01  -0.42218E-01
-0.30958E+00   0.20279E-01  -0.42744E-01
-0.30111E+00   0.20739E-01  -0.43257E-01
-0.29229E+00   0.21195E-01  -0.43764E-01
-0.28312E+00   0.21639E-01  -0.44256E-01
-0.27357E+00   0.22067E-01  -0.44719E-01
-0.26364E+00   0.22478E-01  -0.45149E-01
-0.25331E+00   0.22872E-01  -0.45555E-01
-0.24256E+00   0.23250E-01  -0.45942E-01
-0.23138E+00   0.23613E-01  -0.46270E-01
-0.21975E+00   0.23962E-01  -0.46517E-01
-0.20766E+00   0.24300E-01  -0.46706E-01
-0.19507E+00   0.24628E-01  -0.46850E-01
-0.18199E+00   0.24943E-01  -0.46935E-01
-0.16838E+00   0.25249E-01  -0.46956E-01
-0.15422E+00   0.25551E-01  -0.46957E-01
-0.13950E+00   0.25859E-01  -0.46957E-01
-0.12418E+00   0.26169E-01  -0.46957E-01
-0.10826E+00   0.26479E-01  -0.46957E-01
-0.91698E-01   0.26774E-01  -0.46957E-01
-0.74473E-01   0.27047E-01  -0.46957E-01
-0.56558E-01   0.27288E-01  -0.46957E-01
-0.37926E-01   0.27473E-01  -0.46957E-01
-0.18548E-01   0.27580E-01  -0.46957E-01
 0.16050E-02   0.27621E-01  -0.46957E-01
-0.49764E+00   0.87398E-02  -0.30566E-01
-0.49670E+00   0.87258E-02  -0.30670E-01
-0.49572E+00   0.87109E-02  -0.30777E-01
-0.49470E+00   0.86945E-02  -0.30886E-01
-0.49365E+00   0.86761E-02  -0.30997E-01
-0.49254E+00   0.86558E-02  -0.31106E-01
-0.49140E+00   0.86346E-02  -0.31214E-01
-0.49021E+00   0.86135E-02  -0.31320E-01
-0.48897E+00   0.85928E-02  -0.31421E-01
-0.48768E+00   0.85716E-02  -0.31520E-01
-0.48633E+00   0.85496E-02  -0.31616E-01
-0.48494E+00   0.85283E-02  -0.31709E-01
-0.48348E+00   0.85095E-02  -0.31797E-01
-0.48197E+00   0.84942E-02  -0.31879E-01
-0.48040E+00   0.84822E-02  -0.31952E-01
-0.47876E+00   0.84726E-02  -0.32017E-01
-0.47706E+00   0.84642E-02  -0.32079E-01
-0.47529E+00   0.84620E-02  -0.32131E-01
-0.47344E+00   0.84750E-02  -0.32156E-01
-0.47153E+00   0.84988E-02  -0.32166E-01
-0.46953E+00   0.85236E-02  -0.32185E-01
-0.46746E+00   0.85495E-02  -0.32209E-01
-0.46531E+00   0.85794E-02  -0.32234E-01
-0.46306E+00   0.86172E-02  -0.32268E-01
-0.46073E+00   0.86652E-02  -0.32308E-01
-0.45831E+00   0.87242E-02  -0.32353E-01
-0.45579E+00   0.87962E-02  -0.32401E-01
-0.45317E+00   0.88868E-02  -0.32457E-01
-0.45044E+00   0.89950E-02  -0.32519E-01
-0.44761E+00   0.91284E-02  -0.32588E-01
-0.44467E+00   0.92896E-02  -0.32667E-01
-0.44161E+00   0.94753E-02  -0.32758E-01
-0.43842E+00   0.96866E-02  -0.32860E-01
-0.43511E+00   0.99217E-02  -0.32972E-01
-0.43168E+00   0.10182E-01  -0.33097E-01
-0.42810E+00   0.10465E-01  -0.33236E-01
-0.42438E+00   0.10769E-01  -0.33388E-01
-0.42052E+00   0.11093E-01  -0.33550E-01
-0.41650E+00   0.11443E-01  -0.33731E-01
-0.41232E+00   0.11814E-01  -0.33934E-01
-0.40798E+00   0.12221E-01  -0.34170E-01
-0.40347E+00   0.12660E-01  -0.34437E-01
-0.39878E+00   0.13144E-01  -0.34742E-01
-0.39391E+00   0.13669E-01  -0.35077E-01
-0.38884E+00   0.14240E-01  -0.35449E-01
-0.38358E+00   0.14844E-01  -0.35853E-01
-0.37811E+00   0.15475E-01  -0.36289E-01
-0.37242E+00   0.16125E-01  -0.36759E-01
-0.36650E+00   0.16792E-01  -0.37262E-01
-0.36034E+00   0.17461E-01  -0.37795E-01
-0.35394E+00   0.18125E-01  -0.38357E-01
-0.34727E+00   0.18776E-01  -0.38945E-01
-0.34033E+00   0.19403E-01  -0.39548E-01
-0.33311E+00   0.20004E-01  -0.40155E-01
-0.32560E+00   0.20584E-01  -0.40764E-01
-0.31777E+00   0.21140E-01  -0.41361E-01
-0.30963E+00   0.21679E-01  -0.41946E-01
-0.30116E+00   0.22198E-01  -0.42516E-01
-0.29235E+00   0.22707E-01  -0.43077E-01
-0.28318E+00   0.23205E-01  -0.43628E-01
-0.27363E+00   0.23684E-01  -0.44154E-01
-0.26371E+00   0.24144E-01  -0.44649E-01
-0.25338E+00   0.24579E-01  -0.45107E-01
-0.24263E+00   0.24996E-01  -0.45541E-01
-0.23145E+00   0.25399E-01  -0.45935E-01
-0.21982E+00   0.25785E-01  -0.46252E-01
-0.20772E+00   0.26157E-01  -0.46508E-01
-0.19513E+00   0.26516E-01  -0.46714E-01
-0.18204E+00   0.26858E-01  -0.46858E-01
-0.16843E+00   0.27190E-01  -0.46943E-01
-0.15427E+00   0.27515E-01  -0.46957E-01
-0.13954E+00   0.27846E-01  -0.46957E-01
-0.12422E+00   0.28181E-01  -0.46957E-01
-0.10830E+00   0.28514E-01  -0.46957E-01
-0.91728E-01   0.28832E-01  -0.46957E-01
-0.74498E-01   0.29126E-01  -0.46957E-01
-0.56577E-01   0.29386E-01  -0.46957E-01
-0.37939E-01   0.29585E-01  -0.46957E-01
-0.18555E-01   0.29701E-01  -0.46957E-01
 0.16050E-02   0.29745E-01  -0.46957E-01
-0.49764E+00   0.91075E-02  -0.29392E-01
-0.49670E+00   0.90966E-02  -0.29497E-01
-0.49572E+00   0.90850E-02  -0.29606E-01
-0.49470E+00   0.90722E-02  -0.29717E-01
-0.49364E+00   0.90578E-02  -0.29829E-01
-0.49254E+00   0.90420E-02  -0.29940E-01
-0.49140E+00   0.90258E-02  -0.30050E-01
-0.49020E+00   0.90105E-02  -0.30157E-01
-0.48896E+00   0.89957E-02  -0.30260E-01
-0.48767E+00   0.89795E-02  -0.30360E-01
-0.48633E+00   0.89607E-02  -0.30457E-01
-0.48493E+00   0.89414E-02  -0.30550E-01
-0.48348E+00   0.89245E-02  -0.30639E-01
-0.48196E+00   0.89110E-02  -0.30721E-01
-0.48039E+00   0.89002E-02  -0.30793E-01
-0.47875E+00   0.88919E-02  -0.30858E-01
-0.47705E+00   0.88863E-02  -0.30920E-01
-0.47528E+00   0.88869E-02  -0.30971E-01
-0.47344E+00   0.88988E-02  -0.30994E-01
-0.47152E+00   0.89197E-02  -0.31003E-01
-0.46952E+00   0.89440E-02  -0.31021E-01
-0.46745E+00   0.89721E-02  -0.31045E-01
-0.46530E+00   0.90059E-02  -0.31072E-01
-0.46305E+00   0.90471E-02  -0.31106E-01
-0.46072E+00   0.90960E-02  -0.31146E-01
-0.45830E+00   0.91570E-02  -0.31190E-01
-0.45578E+00   0.92352E-02  -0.31240E-01
-0.45315E+00   0.93273E-02  -0.31295E-01
-0.45043E+00   0.94414E-02  -0.31357E-01
-0.44760E+00   0.95805E-02  -0.31425E-01
-0.44465E+00   0.97462E-02  -0.31502E-01
-0.44159E+00   0.99403E-02  -0.31591E-01
-0.43840E+00   0.10160E-01  -0.31691E-01
-0.43510E+00   0.10406E-01  -0.31802E-01
-0.43166E+00   0.10678E-01  -0.31926E-01
-0.42808E+00   0.10974E-01  -0.32063E-01
-0.42436E+00   0.11289E-01  -0.32211E-01
-0.42050E+00   0.11625E-01  -0.32370E-01
-0.41648E+00   0.11986E-01  -0.32546E-01
-0.41230E+00   0.12374E-01  -0.32745E-01
-0.40796E+00   0.12794E-01  -0.32975E-01
-0.40344E+00   0.13250E-01  -0.33238E-01
-0.39876E+00   0.13752E-01  -0.33538E-01
-0.39388E+00   0.14304E-01  -0.33872E-01
-0.38882E+00   0.14901E-01  -0.34240E-01
-0.38356E+00   0.15544E-01  -0.34647E-01
-0.37809E+00   0.16220E-01  -0.35091E-01
-0.37241E+00   0.16924E-01  -0.35573E-01
-0.36650E+00   0.17644E-01  -0.36090E-01
-0.36034E+00   0.18371E-01  -0.36642E-01
-0.35395E+00   0.19096E-01  -0.37227E-01
-0.34729E+00   0.19807E-01  -0.37841E-01
-0.34035E+00   0.20498E-01  -0.38474E-01
-0.33314E+00   0.21169E-01  -0.39123E-01
-0.32563E+00   0.21816E-01  -0.39776E-01
-0.31782E+00   0.22440E-01  -0.40425E-01
-0.30968E+00   0.23045E-01  -0.41062E-01
-0.30122E+00   0.23632E-01  -0.41696E-01
-0.29240E+00   0.24198E-01  -0.42308E-01
-0.28324E+00   0.24750E-01  -0.42912E-01
-0.27370E+00   0.25286E-01  -0.43501E-01
-0.26377E+00   0.25799E-01  -0.44062E-01
-0.25344E+00   0.26284E-01  -0.44584E-01
-0.24270E+00   0.26743E-01  -0.45073E-01
-0.23152E+00   0.27187E-01  -0.45526E-01
-0.21988E+00   0.27615E-01  -0.45916E-01
-0.20778E+00   0.28024E-01  -0.46242E-01
-0.19520E+00   0.28417E-01  -0.46514E-01
-0.18210E+00   0.28789E-01  -0.46718E-01
-0.16848E+00   0.29148E-01  -0.46873E-01
-0.15432E+00   0.29498E-01  -0.46952E-01
-0.13959E+00   0.29853E-01  -0.46957E-01
-0.12427E+00   0.30212E-01  -0.46957E-01
-0.10833E+00   0.30570E-01  -0.46957E-01
-0.91760E-01   0.30911E-01  -0.46957E-01
-0.74524E-01   0.31227E-01  -0.46957E-01
-0.56598E-01   0.31506E-01  -0.46957E-01
-0.37953E-01   0.31719E-01  -0.46957E-01
-0.18562E-01   0.31843E-01  -0.46957E-01
 0.16050E-02   0.31890E-01  -0.46957E-01
-0.49764E+00   0.94154E-02  -0.28188E-01
-0.49670E+00   0.94047E-02  -0.28294E-01
-0.49572E+00   0.93938E-02  -0.28403E-01
-0.49470E+00   0.93830E-02  -0.28515E-01
-0.49364E+00   0.93726E-02  -0.28628E-01
-0.49254E+00   0.93627E-02  -0.28742E-01
-0.49140E+00   0.93529E-02  -0.28854E-01
-0.49020E+00   0.93429E-02  -0.28962E-01
-0.48896E+00   0.93325E-02  -0.29066E-01
-0.48767E+00   0.93215E-02  -0.29167E-01
-0.48633E+00   0.93103E-02  -0.29266E-01
-0.48493E+00   0.92997E-02  -0.29361E-01
-0.48347E+00   0.92910E-02  -0.29452E-01
-0.48196E+00   0.92843E-02  -0.29535E-01
-0.48038E+00   0.92791E-02  -0.29608E-01
-0.47875E+00   0.92752E-02  -0.29673E-01
-0.47704E+00   0.92734E-02  -0.29735E-01
-0.47527E+00   0.92773E-02  -0.29786E-01
-0.47343E+00   0.92919E-02  -0.29809E-01
-0.47151E+00   0.93141E-02  -0.29818E-01
-0.46951E+00   0.93386E-02  -0.29835E-01
-0.46744E+00   0.93689E-02  -0.29859E-01
-0.46528E+00   0.94067E-02  -0.29887E-01
-0.46304E+00   0.94503E-02  -0.29922E-01
-0.46071E+00   0.95022E-02  -0.29962E-01
-0.45828E+00   0.95668E-02  -0.30006E-01
-0.45576E+00   0.96468E-02  -0.30055E-01
-0.45314E+00   0.97430E-02  -0.30110E-01
-0.45041E+00   0.98607E-02  -0.30171E-01
-0.44758E+00   0.10003E-01  -0.30237E-01
-0.44463E+00   0.10173E-01  -0.30312E-01
-0.44157E+00   0.10371E-01  -0.30398E-01
-0.43838E+00   0.10597E-01  -0.30496E-01
-0.43507E+00   0.10849E-01  -0.30603E-01
-0.43163E+00   0.11129E-01  -0.30723E-01
-0.42806E+00   0.11432E-01  -0.30855E-01
-0.42434E+00   0.11757E-01  -0.30999E-01
-0.42047E+00   0.12108E-01  -0.31154E-01
-0.41645E+00   0.12482E-01  -0.31326E-01
-0.41227E+00   0.12883E-01  -0.31520E-01
-0.40793E+00   0.13318E-01  -0.31745E-01
-0.40342E+00   0.13793E-01  -0.32003E-01
-0.39873E+00   0.14318E-01  -0.32299E-01
-0.39386E+00   0.14894E-01  -0.32628E-01
-0.38880E+00   0.15522E-01  -0.32995E-01
-0.38354E+00   0.16197E-01  -0.33400E-01
-0.37808E+00   0.16917E-01  -0.33848E-01
-0.37239E+00   0.17668E-01  -0.34336E-01
-0.36649E+00   0.18442E-01  -0.34864E-01
-0.36034E+00   0.19231E-01  -0.35432E-01
-0.35395E+00   0.20017E-01  -0.36036E-01
-0.34730E+00   0.20794E-01  -0.36676E-01
-0.34037E+00   0.21553E-01  -0.37340E-01
-0.33317E+00   0.22291E-01  -0.38023E-01
-0.32566E+00   0.23004E-01  -0.38711E-01
-0.31786E+00   0.23703E-01  -0.39411E-01
-0.30973E+00   0.24376E-01  -0.40098E-01
-0.30127E+00   0.25029E-01  -0.40785E-01
-0.29246E+00   0.25664E-01  -0.41460E-01
-0.28330E+00   0.26276E-01  -0.42118E-01
-0.27376E+00   0.26869E-01  -0.42763E-01
-0.26384E+00   0.27440E-01  -0.43389E-01
-0.25351E+00   0.27978E-01  -0.43977E-01
-0.24277E+00   0.28487E-01  -0.44527E-01
-0.23159E+00   0.28975E-01  -0.45040E-01
